call_id,caller,callee,start_time,end_time,duration_sec,call_type,cid,lac,sector,imei,imsi,operator,circle,roaming,lat,lon
738,7285894269,8767978772,2025-11-30 10:13:00,2025-11-30 10:15:31,151,MISSED,41625,5634,1,319695393162443,404830360661672,BSNL,Karnataka,True,25.06559103154523,73.50320521277376
739,7197264535,9148430882,2025-11-29 17:37:00,2025-11-29 17:40:02,182,OUTGOING,55229,6613,3,314093505029405,404243925769949,Jio,Gujarat,False,19.026158537123493,76.61966831579122
740,6038067502,6861789553,2025-11-29 00:32:00,2025-11-29 00:38:28,388,INCOMING,40712,3450,2,145114313493273,404481422077415,Jio,Maharashtra,False,18.03111087079852,77.45433554552069
741,7265380678,6009953821,2025-11-29 21:22:00,2025-11-29 21:31:35,575,OUTGOING,67872,2527,1,709705157079618,404276345851171,Airtel,Maharashtra,False,19.4028765707137,84.89568212020373
742,9582623768,8718311972,2025-12-18 05:19:00,2025-12-18 05:19:24,24,SMS,90812,4676,2,616925108211852,404996162220679,BSNL,Rajasthan,True,16.82204598662627,83.20505885010523
743,9302498180,9530148027,2025-12-03 05:55:00,2025-12-03 05:58:44,224,INCOMING,79206,7005,2,694285215260872,404544964452608,Vi,Karnataka,False,23.961750082820018,83.84748808554411
744,9633204899,9006624290,2025-11-23 15:55:00,2025-11-23 15:59:56,296,SMS,69611,8869,1,426284818922174,404444095753750,Jio,Rajasthan,False,20.043526241479668,70.19856275971566
745,8094345480,9105903393,2025-12-13 13:40:00,2025-12-13 13:40:10,10,OUTGOING,23845,9134,1,332741186830285,404548413234435,BSNL,Gujarat,False,15.715403122349077,77.4907719672357
746,7748509085,6105220062,2025-12-07 23:38:00,2025-12-07 23:39:30,90,INCOMING,16752,5727,2,668882618106954,404423265291847,Jio,Delhi,False,26.393193172393097,78.66419472943582
747,6476733186,8714805133,2025-12-06 09:12:00,2025-12-06 09:12:57,57,MISSED,80861,4468,2,241543125610444,404741731215327,Vi,Maharashtra,False,18.142259541971384,70.34546098281503
748,6310596897,6026150956,2025-12-13 20:26:00,2025-12-13 20:26:04,4,INCOMING,77832,9572,1,784154364053586,404527718097253,Airtel,Maharashtra,False,20.696845777823818,74.67663775741062
749,7286624783,8928088129,2025-12-11 13:33:00,2025-12-11 13:34:56,116,SMS,78344,8231,3,447063907325584,404510422823073,Jio,Karnataka,True,26.50355377543275,83.68521681619843
750,9412418281,7040375163,2025-12-09 01:36:00,2025-12-09 01:37:14,74,SMS,44926,1988,1,576920513414617,404054403725495,BSNL,Rajasthan,True,21.987807934623874,72.46797470312198
751,7268263022,6906721182,2025-12-17 08:24:00,2025-12-17 08:25:34,94,SMS,28795,6941,1,533189814785313,404164932353474,Airtel,Karnataka,False,13.870368651333825,79.63558236614665
752,9450932103,7256342742,2025-12-03 03:06:00,2025-12-03 03:07:44,104,OUTGOING,61780,7250,3,631945238762103,404538014094902,Vi,Gujarat,False,27.0373139778156,73.87363369631028
753,9891717146,6094604917,2025-12-05 23:16:00,2025-12-05 23:23:48,468,MISSED,58513,6575,2,534154979220710,404226955652902,Vi,Karnataka,False,22.043328849142686,70.21817394359007
754,6970787136,8357853072,2025-12-18 16:14:00,2025-12-18 16:22:06,486,SMS,67538,6040,1,729918025275037,404773238721292,Jio,Karnataka,True,17.358489834513378,74.34162623679174
755,8591983124,6921820562,2025-11-30 07:18:00,2025-11-30 07:20:04,124,OUTGOING,29112,1305,1,579612195237650,404243780674840,Airtel,Gujarat,True,14.228353162614196,87.56572758838097
756,6527940309,6806778910,2025-12-05 00:57:00,2025-12-05 01:03:16,376,INCOMING,90259,6837,3,989851595735222,404098212731423,Jio,Karnataka,True,24.704403028324734,84.42766801389381
757,7929942461,7949686857,2025-12-10 05:40:00,2025-12-10 05:41:14,74,OUTGOING,26637,7410,3,616528034154037,404221779616403,Vi,Karnataka,True,21.921164094856216,87.27237959777861
758,8931818655,8260348785,2025-12-13 15:29:00,2025-12-13 15:31:09,129,MISSED,36181,6489,2,550366983520109,404649785473870,Jio,Karnataka,False,20.535377471621146,78.78137279067452
759,8372973589,8419307549,2025-12-07 04:15:00,2025-12-07 04:23:46,526,SMS,42812,6708,3,621985070549251,404880110918714,Vi,Karnataka,True,26.302281328815322,71.97525157619506
760,9330086358,9095190279,2025-12-05 13:46:00,2025-12-05 13:53:31,451,INCOMING,77423,5358,3,968414046675979,404507487426462,Vi,Karnataka,False,24.617555379592492,79.86327080152647
761,7220947917,9788127521,2025-12-03 13:00:00,2025-12-03 13:09:23,563,OUTGOING,21909,5522,2,824929593155319,404419711598206,Airtel,Rajasthan,True,14.426798075724019,78.17879202207929
762,6233354314,7166285672,2025-12-20 13:47:00,2025-12-20 13:56:39,579,OUTGOING,24294,2663,1,485164518471096,404954294658288,Jio,Delhi,True,16.987553084728773,85.19842748931309
763,8195282937,9363030876,2025-12-23 04:11:00,2025-12-23 04:11:57,57,OUTGOING,50120,9508,3,799949596329745,404410570895061,Airtel,Gujarat,False,15.975826237031452,71.7654864541164
764,9036440869,9847117008,2025-12-03 08:24:00,2025-12-03 08:25:08,68,SMS,18310,5008,1,220218639725655,404212459009799,Airtel,Gujarat,True,23.90314068116283,78.78834046639201
765,6016406440,7461881221,2025-12-01 17:47:00,2025-12-01 17:48:53,113,OUTGOING,13286,4779,1,967089175716507,404596256199288,Airtel,Maharashtra,False,12.53651895577247,72.70087596449171
766,7547192896,6558044778,2025-12-22 04:00:00,2025-12-22 04:01:06,66,INCOMING,66677,3614,3,239167956914312,404665146758817,BSNL,Maharashtra,False,21.118234957941063,75.84416668402108
767,7345819051,8455901635,2025-12-10 11:05:00,2025-12-10 11:05:21,21,INCOMING,20825,9677,3,587697586545458,404603109549138,Vi,Delhi,True,24.19933897185105,83.27242739298039
768,9908176048,7620549829,2025-12-22 04:58:00,2025-12-22 05:06:20,500,OUTGOING,31484,8767,1,618744754748082,404704872950160,Vi,Rajasthan,False,26.02825018818799,78.5683263286378
769,8950725305,6181641686,2025-11-25 14:13:00,2025-11-25 14:16:32,212,MISSED,65237,4375,1,831010153809820,404691189821243,BSNL,Gujarat,False,17.473307979454518,76.76598913262384
770,8717476826,9626020568,2025-12-15 08:45:00,2025-12-15 08:50:03,303,SMS,96643,1668,3,649245310277806,404095581195988,BSNL,Karnataka,False,25.140116874752206,77.10057301426063
771,9062509460,9760292074,2025-12-24 15:24:00,2025-12-24 15:28:17,257,OUTGOING,47295,1755,3,166023022425188,404688390655511,Vi,Delhi,False,13.770107791283316,78.27004183130776
772,9268632427,6556630538,2025-11-24 06:42:00,2025-11-24 06:46:02,242,OUTGOING,45761,3168,1,617941600021955,404751378682648,Vi,Maharashtra,True,25.54323666775229,84.13029778906703
773,7280124509,7155208904,2025-12-24 02:14:00,2025-12-24 02:18:15,255,INCOMING,34461,5189,2,436538499301203,404904667600594,BSNL,Delhi,True,14.039818597311719,86.05752440092422
774,8766599819,6206957353,2025-12-19 03:26:00,2025-12-19 03:30:14,254,SMS,91466,3253,2,297432603067492,404440235870747,BSNL,Gujarat,False,18.356596648965876,87.19602435707071
775,9718669311,7858557480,2025-12-23 18:58:00,2025-12-23 18:58:22,22,INCOMING,28398,5209,3,387395407449390,404972250944747,BSNL,Karnataka,False,24.756725852472858,84.16426095259531
776,6012374888,6224863099,2025-12-05 20:06:00,2025-12-05 20:13:51,471,INCOMING,50310,3265,1,264680932741096,404053328480465,Airtel,Rajasthan,True,14.39867883758038,75.67732412346423
777,8371119844,9531235724,2025-12-06 12:22:00,2025-12-06 12:22:22,22,OUTGOING,23259,9523,1,579815923689502,404554961288719,Jio,Maharashtra,False,15.668022323722264,82.38642470955776
778,7594126984,8823311688,2025-12-20 15:44:00,2025-12-20 15:53:59,599,SMS,58409,9304,3,325011070105034,404231413511095,Airtel,Delhi,False,23.55604109428906,77.87685623299706
779,8781906901,6926599136,2025-12-14 05:36:00,2025-12-14 05:40:56,296,SMS,57364,1049,3,782125322168940,404371977462956,Airtel,Rajasthan,False,23.52058458473719,74.58407119682892
780,6154355436,7268310177,2025-12-08 12:21:00,2025-12-08 12:22:22,82,MISSED,50062,1485,1,468921097553623,404032863542534,Jio,Karnataka,False,22.258362126164755,85.1356884296666
781,6539981603,9172251921,2025-12-16 16:03:00,2025-12-16 16:05:44,164,MISSED,33986,6588,2,764114968720411,404299122278379,Vi,Karnataka,False,23.1031751114736,70.69167428132185
782,6224191403,7697074324,2025-11-23 11:29:00,2025-11-23 11:29:45,45,INCOMING,74194,3280,3,172686794750439,404228488889781,Airtel,Karnataka,False,20.68359109356154,86.23171585843762
783,8487538752,9823444323,2025-12-17 11:08:00,2025-12-17 11:15:21,441,SMS,85168,4148,3,361770901171451,404051789110584,Airtel,Delhi,True,16.028784942511244,78.30659436324521
784,9536087088,6478941301,2025-12-13 02:13:00,2025-12-13 02:21:30,510,INCOMING,49613,4865,3,707160267409033,404224487601195,Jio,Rajasthan,True,17.53113589606271,81.46962658254904
785,6428924718,9588360244,2025-12-18 08:04:00,2025-12-18 08:09:15,315,MISSED,71703,6110,1,220999446859428,404435240584983,Vi,Delhi,True,14.90556346882281,81.8683705997041
786,9600322305,6083011541,2025-12-12 05:13:00,2025-12-12 05:17:56,296,MISSED,15181,4614,3,697378945424227,404607366970505,Airtel,Maharashtra,True,26.53520898133805,86.11211933271765
787,6134955682,8116837272,2025-12-10 01:14:00,2025-12-10 01:16:48,168,SMS,11178,8979,2,885487374288912,404049800711349,Jio,Rajasthan,True,21.334268716257927,81.46005427900974
788,7145361267,6042622487,2025-11-25 02:16:00,2025-11-25 02:25:58,598,INCOMING,74561,5533,2,155097833746602,404656973226723,Jio,Gujarat,False,18.41362266821824,81.05080452568112
789,6178914681,8229226683,2025-12-01 19:41:00,2025-12-01 19:41:58,58,MISSED,55090,3471,2,165256348149989,404276217352019,BSNL,Delhi,True,19.39209285830612,71.19973673009243
790,7953861750,9324267675,2025-11-21 14:07:00,2025-11-21 14:11:10,250,INCOMING,56078,9741,2,851034185952942,404895592147047,BSNL,Maharashtra,False,27.156533433789043,79.33134439501367
791,6564866651,9681343435,2025-12-03 05:05:00,2025-12-03 05:13:41,521,SMS,92964,4619,3,116606814698997,404773422184105,Vi,Maharashtra,True,14.453622449857283,72.70304201470675
792,9307804346,7643169966,2025-11-30 03:19:00,2025-11-30 03:26:55,475,OUTGOING,79636,9664,2,591332953164520,404692270298532,Airtel,Maharashtra,False,21.379677312268754,83.27380783698675
793,7140669573,7870491014,2025-12-05 23:06:00,2025-12-05 23:10:01,241,MISSED,13363,2081,1,750770576078559,404140613048374,Jio,Gujarat,False,20.094218862151457,79.21999457462815
794,8224623545,6958908934,2025-12-10 16:12:00,2025-12-10 16:12:03,3,SMS,36597,5389,3,323147782631224,404539321833483,BSNL,Rajasthan,False,21.783267766954367,82.24410002575036
795,6005813775,8439938767,2025-12-08 06:17:00,2025-12-08 06:26:16,556,MISSED,55447,8793,3,752987708130252,404579301989603,Vi,Maharashtra,True,12.289762941133448,70.75011221084291
796,9638098542,8901594418,2025-12-19 08:18:00,2025-12-19 08:27:41,581,SMS,35312,2254,2,752871737919647,404321391385351,Vi,Maharashtra,True,25.953982543106424,71.52625628882446
797,9363811552,8603379670,2025-12-11 09:56:00,2025-12-11 10:02:41,401,MISSED,23320,3335,1,868388079578615,404855587957804,Airtel,Maharashtra,True,26.9138925197378,82.89382098512829
798,7709419733,6654242874,2025-12-02 13:28:00,2025-12-02 13:34:57,417,SMS,57121,3063,2,487864366641052,404419202946273,Airtel,Rajasthan,True,21.042130937427345,71.29751804797613
799,8079095195,8033241292,2025-12-19 08:16:00,2025-12-19 08:23:13,433,OUTGOING,11323,2350,3,245470798795899,404922007682987,BSNL,Maharashtra,True,23.146413182030276,71.28262109977466
800,6248440025,8500567555,2025-11-20 17:56:00,2025-11-20 18:01:19,319,OUTGOING,79190,6708,2,581972597970023,404585142731382,Jio,Karnataka,False,26.75999009883673,70.21795255422798
801,9372363396,8279499575,2025-11-25 11:03:00,2025-11-25 11:03:24,24,SMS,34855,4094,2,999063977602378,404612296093471,Airtel,Delhi,False,23.315818149014376,87.21702516939064
802,6324721179,9336880405,2025-12-04 14:42:00,2025-12-04 14:45:59,239,SMS,64226,6227,3,452841033688592,404252224648281,Airtel,Delhi,True,14.440624686628182,83.27515047026212
803,6841096683,8661739718,2025-11-27 06:54:00,2025-11-27 06:59:39,339,MISSED,81500,2367,1,803798454631448,404589764065786,Airtel,Maharashtra,False,21.22061376266901,76.35852535303715
804,8483772716,7186430290,2025-12-23 12:21:00,2025-12-23 12:23:57,177,INCOMING,94256,2970,2,608749730732487,404446274679875,Vi,Rajasthan,False,21.707440742125694,75.33764046317779
805,7667159022,6703863646,2025-12-05 15:18:00,2025-12-05 15:18:46,46,INCOMING,48978,4461,1,418767361097536,404210227461806,BSNL,Gujarat,False,18.786090740838176,76.2946581354253
806,9940571699,7448864869,2025-12-05 23:06:00,2025-12-05 23:09:26,206,SMS,25910,1784,1,804613973515701,404805473068600,Jio,Delhi,True,23.783107769995567,83.94376356126128
807,9823127086,6260399262,2025-12-24 15:21:00,2025-12-24 15:30:13,553,SMS,32253,9555,1,445146535432877,404019315809875,Vi,Rajasthan,False,26.949872236304238,81.90467099926747
808,8709788467,6988920168,2025-11-20 06:50:00,2025-11-20 06:58:18,498,MISSED,31366,4896,3,867227379353847,404229418436256,Airtel,Karnataka,False,26.80909620650842,73.33352022161442
809,7296722341,8274871194,2025-11-22 18:45:00,2025-11-22 18:48:23,203,SMS,23582,5287,3,855232383219726,404959927782972,Airtel,Rajasthan,True,19.213429942466114,73.13396803601351
810,8918947092,6327444932,2025-12-22 07:55:00,2025-12-22 08:02:08,428,INCOMING,82378,9216,3,291580482128469,404813723064529,BSNL,Karnataka,False,13.811808733452084,71.77112169484116
811,8348744269,8347530953,2025-12-15 10:26:00,2025-12-15 10:29:51,231,MISSED,43487,5408,1,286012597553036,404953671288541,Vi,Maharashtra,False,27.75745918339735,81.88544895462408
812,8408937474,6711889885,2025-12-20 15:51:00,2025-12-20 15:51:14,14,OUTGOING,38501,2428,1,264950132589660,404030963215787,Airtel,Maharashtra,False,25.422369383134946,83.75870791999125
813,9855483372,6214658282,2025-12-13 20:00:00,2025-12-13 20:02:21,141,MISSED,64450,3197,1,700796533714080,404897567387375,BSNL,Delhi,True,13.99460289925227,74.77083570985008
814,9406522700,8264447025,2025-11-30 15:22:00,2025-11-30 15:22:12,12,OUTGOING,28718,4765,3,564038539613022,404668550802923,Jio,Rajasthan,True,26.733470121877957,70.37700929855643
815,6467693224,6845789455,2025-12-10 05:42:00,2025-12-10 05:49:29,449,OUTGOING,81698,1822,2,155267430557538,404789035841343,Vi,Rajasthan,False,25.918341792994052,71.47909001457569
816,8244291005,8446154744,2025-12-21 15:30:00,2025-12-21 15:35:13,313,OUTGOING,67270,3411,2,123412981453962,404431373612632,Airtel,Karnataka,True,20.301408914017152,87.42148062721054
817,9948738833,8549324818,2025-12-19 18:15:00,2025-12-19 18:19:14,254,SMS,18057,9588,1,266945692678454,404436464640885,Vi,Maharashtra,False,21.460406971918868,75.31800599459356
818,6055961553,6060945797,2025-12-12 08:04:00,2025-12-12 08:11:28,448,OUTGOING,44331,9885,3,914754563293803,404492770714396,Vi,Karnataka,False,18.384043261922084,83.84601666108641
819,9899395642,7524889724,2025-12-07 17:41:00,2025-12-07 17:44:10,190,MISSED,62010,5147,3,783216331900176,404456963929898,Jio,Gujarat,False,12.876186221152501,81.24394423937675
820,8239652084,9252622582,2025-11-28 12:30:00,2025-11-28 12:34:43,283,MISSED,32662,1641,1,700364107910284,404453019836423,Vi,Karnataka,False,17.363155866334417,76.87491351375212
821,9320392157,9085208927,2025-11-25 10:23:00,2025-11-25 10:27:14,254,OUTGOING,73285,3136,1,143856973378030,404402183379776,Airtel,Gujarat,True,24.845655177568183,73.70237071951999
822,7968102826,8863027238,2025-11-24 00:20:00,2025-11-24 00:29:23,563,MISSED,79758,7495,1,797434668183738,404358909308503,Vi,Delhi,False,12.074112368073646,72.18495552686932
823,9279547121,9314112341,2025-11-22 03:45:00,2025-11-22 03:46:59,119,INCOMING,98573,6793,1,900841744752725,404184735576200,Airtel,Gujarat,False,17.335986747058307,81.0702334246996
824,9588049316,6038819913,2025-12-10 06:59:00,2025-12-10 07:02:32,212,OUTGOING,65157,7929,1,697979389693439,404666702090153,BSNL,Gujarat,True,18.370699097455095,83.94340805148019
825,9456388350,8724571306,2025-12-21 15:23:00,2025-12-21 15:29:31,391,INCOMING,98046,3315,1,768315044935383,404727231035131,Airtel,Rajasthan,True,20.598329647006764,81.59027656374035
826,6764023655,9642313025,2025-11-29 03:14:00,2025-11-29 03:20:16,376,SMS,98893,9953,2,748946919057863,404752029013594,Vi,Delhi,False,26.717689862604168,79.54543839848485
827,7090153237,7841261156,2025-12-06 04:27:00,2025-12-06 04:29:30,150,INCOMING,63662,1680,2,448107224623992,404397202398658,BSNL,Gujarat,False,17.54153590985538,70.75512202176945
828,9842461547,8845132428,2025-12-04 21:47:00,2025-12-04 21:56:04,544,SMS,52983,6635,2,386612266561545,404976198327560,Vi,Gujarat,False,17.551251230339645,87.43279799669891
829,6660596149,7708695287,2025-11-26 10:20:00,2025-11-26 10:24:01,241,INCOMING,87906,4953,2,747573348442778,404145999918578,Vi,Rajasthan,False,23.800019969755972,84.37685544978234
830,8124613760,6192892575,2025-12-03 03:07:00,2025-12-03 03:14:42,462,INCOMING,21102,4692,1,559977086036572,404302244253424,Vi,Delhi,True,19.235487054236913,75.27079666061736
831,8729209666,7685595091,2025-12-19 19:28:00,2025-12-19 19:32:53,293,MISSED,44257,8302,1,532742669451892,404403376570018,Vi,Maharashtra,True,15.593677167039711,87.63946592845932
832,6247832162,7908534630,2025-12-14 06:52:00,2025-12-14 07:00:34,514,OUTGOING,66226,2430,1,749099590913881,404883139935248,Jio,Delhi,True,19.239032258123096,80.8338686134538
833,9382497553,7078042739,2025-11-21 21:14:00,2025-11-21 21:14:26,26,INCOMING,58486,9158,3,684238234019795,404774634196058,Jio,Delhi,True,14.253712326076798,80.48360784773044
834,7785005137,8820208963,2025-11-22 19:32:00,2025-11-22 19:40:29,509,OUTGOING,35698,3850,2,886976480086129,404000822885433,BSNL,Maharashtra,True,14.822191784099573,83.46531722973158
835,9768213657,9943806828,2025-12-10 11:17:00,2025-12-10 11:26:45,585,MISSED,52260,9441,2,229274657885811,404371540260105,Vi,Rajasthan,True,19.973884363831676,84.61185618562247
836,9606982970,6948555466,2025-12-15 21:06:00,2025-12-15 21:14:18,498,INCOMING,80085,5996,2,139754384494696,404567090382713,Jio,Maharashtra,True,18.70280719207277,81.81661493196705
837,6752571792,6636419349,2025-11-23 09:26:00,2025-11-23 09:28:25,145,SMS,76462,4375,2,286236995566583,404946745570883,Jio,Gujarat,True,26.6375344170896,72.3057234345916
838,8498048708,9088768255,2025-12-10 18:00:00,2025-12-10 18:05:16,316,MISSED,41832,4566,1,648151915580215,404766340285076,Airtel,Karnataka,True,17.79830238586613,76.08881510790097
839,8219202658,7401612875,2025-12-24 09:11:00,2025-12-24 09:11:17,17,MISSED,81330,1869,3,989615887363954,404627682903148,Jio,Delhi,True,21.289413604448697,86.70550552586889
840,7516339899,7847277766,2025-12-09 09:50:00,2025-12-09 09:58:52,532,MISSED,21590,9544,1,937032629344409,404169225756292,BSNL,Delhi,False,22.116228606712486,74.04308101318934
841,7801515412,9277525453,2025-11-20 16:18:00,2025-11-20 16:25:03,423,MISSED,78346,8989,2,672312222608150,404454789308499,Vi,Maharashtra,False,12.209511305413338,76.69900642907524
842,8136917390,8338634481,2025-12-22 16:14:00,2025-12-22 16:14:39,39,INCOMING,52361,1658,3,639255497002092,404945989349255,Airtel,Delhi,False,22.61659795226737,77.77738389299553
843,6799447592,7269998959,2025-12-02 01:01:00,2025-12-02 01:10:28,568,OUTGOING,63768,8923,2,500851848097903,404438227580461,Vi,Karnataka,False,14.848575469916023,77.90928981450014
844,6889383835,8731781613,2025-11-23 11:32:00,2025-11-23 11:39:47,467,MISSED,69129,9839,2,798478914500473,404063906951138,Jio,Rajasthan,True,27.37712507951128,81.03291248490146
845,8177206692,7975695232,2025-11-24 16:20:00,2025-11-24 16:21:21,81,MISSED,14202,6422,2,589385009458458,404167708342206,Jio,Rajasthan,True,14.378603644049807,86.97536507940474
846,7426749628,9121364131,2025-12-13 21:33:00,2025-12-13 21:37:40,280,INCOMING,72566,4465,3,368151017093084,404100298664471,Vi,Gujarat,True,18.633985979632378,74.33246881298508
847,8811703273,9542436867,2025-12-03 07:34:00,2025-12-03 07:40:51,411,INCOMING,63735,7223,1,926018915041569,404792263813552,Airtel,Gujarat,False,13.365594689258302,72.18702477341652
848,8315393494,6195005620,2025-11-24 03:06:00,2025-11-24 03:14:40,520,OUTGOING,72757,2274,1,131848428165747,404098487937900,Jio,Karnataka,True,27.949988029535156,73.55446881747888
849,6161366596,7682871134,2025-11-26 02:04:00,2025-11-26 02:06:13,133,SMS,89903,8697,3,908405324436136,404243054050812,Jio,Delhi,False,20.03512016529988,85.96464820376686
850,7789136632,6263414459,2025-12-06 00:09:00,2025-12-06 00:09:06,6,OUTGOING,41219,6611,3,246667649036088,404589271919271,BSNL,Maharashtra,False,21.526160277120702,81.62459462779371
851,6971200902,6874362470,2025-11-29 11:54:00,2025-11-29 11:57:29,209,OUTGOING,59439,8544,2,994162530390227,404012381249919,BSNL,Gujarat,False,13.07322363821484,75.14632220630489
852,6006330034,6222912853,2025-11-22 15:42:00,2025-11-22 15:46:03,243,OUTGOING,89299,5421,1,758805854382019,404941929640779,BSNL,Maharashtra,False,23.999367526386845,84.68704490143512
853,6963333157,9142733810,2025-12-11 02:29:00,2025-12-11 02:37:07,487,OUTGOING,80006,6026,2,511211510362531,404845073766284,Jio,Maharashtra,False,15.358489489529372,85.50465993454185
854,7815178582,8618345273,2025-12-22 00:12:00,2025-12-22 00:19:41,461,INCOMING,16563,6145,1,347604418113053,404815262217060,BSNL,Maharashtra,True,26.36886863105142,85.23725809642501
855,9060685336,7085826159,2025-12-18 06:55:00,2025-12-18 07:00:39,339,INCOMING,17476,3103,1,229305451233202,404881006697656,BSNL,Karnataka,True,15.282234247712115,86.54067760551197
856,7593179517,7447252463,2025-11-24 20:52:00,2025-11-24 20:52:37,37,INCOMING,21774,2799,1,537034395245614,404504253861603,Jio,Gujarat,False,15.051003530618665,74.54033836312051
857,6946990607,9239471607,2025-12-04 03:23:00,2025-12-04 03:26:35,215,OUTGOING,98452,4074,2,685032069050580,404230170036884,Vi,Delhi,True,12.584794685569518,83.59075471743301
858,6642533319,8839034608,2025-12-17 04:16:00,2025-12-17 04:19:08,188,INCOMING,44225,4819,2,347454877724218,404728895982793,Jio,Maharashtra,True,19.553071121759988,78.28971095093452
859,6088782879,6718639546,2025-12-04 06:51:00,2025-12-04 06:54:13,193,INCOMING,94308,7933,1,795586191276798,404897442958986,Jio,Rajasthan,False,21.037458132201863,85.1559739520211
860,8699103711,6182202377,2025-12-11 05:02:00,2025-12-11 05:02:31,31,SMS,27499,4513,2,393640907747139,404203137178035,Jio,Karnataka,True,13.051338230853638,83.11283218890904
861,8715104366,9068428440,2025-11-21 07:25:00,2025-11-21 07:33:51,531,MISSED,89138,1920,3,710658890447973,404818229454552,Airtel,Rajasthan,True,24.408441867120168,83.97605403699504
862,6739117618,7586048803,2025-12-23 17:02:00,2025-12-23 17:05:27,207,SMS,81087,5800,1,245483139131880,404544719991895,Vi,Rajasthan,False,19.252621355968444,81.81091307825929
863,6683007169,8994491495,2025-12-05 22:36:00,2025-12-05 22:37:19,79,OUTGOING,55718,3301,3,468399592856671,404714947626874,BSNL,Rajasthan,True,20.390244309241282,73.19371785045472
864,9451083973,9955641344,2025-12-02 15:03:00,2025-12-02 15:10:57,477,MISSED,38955,6186,2,491351813341590,404522821992614,Jio,Delhi,True,19.05220395101165,79.81048454014488
865,9652747772,9700934269,2025-11-20 00:29:00,2025-11-20 00:35:54,414,MISSED,80944,9426,2,748307304837882,404722393057756,BSNL,Rajasthan,False,18.412208974005217,87.72405531144115
866,6610617416,7483232396,2025-12-17 07:31:00,2025-12-17 07:39:37,517,INCOMING,60680,3958,1,366379608101125,404360685020467,Jio,Gujarat,False,20.954245300931486,86.87298519694814
867,6675711220,9678799362,2025-11-24 19:16:00,2025-11-24 19:23:57,477,INCOMING,18430,3227,1,818327701823038,404209281115211,Airtel,Gujarat,False,14.4838439348914,70.7771272443462
868,8882160495,8414084270,2025-12-02 10:55:00,2025-12-02 10:55:50,50,OUTGOING,62353,4790,2,496292110190774,404822470168640,Airtel,Karnataka,True,14.910850087924338,72.96666668312987
869,7339961168,7634311106,2025-12-20 03:05:00,2025-12-20 03:11:18,378,OUTGOING,39679,7880,2,423089615073038,404428578489887,BSNL,Delhi,False,25.788569936216277,72.37111792218211
870,7663171423,9154412671,2025-11-27 15:55:00,2025-11-27 16:04:04,544,MISSED,46856,9867,2,414199983331217,404481144542034,Airtel,Karnataka,False,27.137847394138124,83.06763837973531
871,9359399978,9603466099,2025-11-25 06:27:00,2025-11-25 06:36:18,558,OUTGOING,15964,6999,2,117925920893753,404141606176013,BSNL,Karnataka,True,17.972949060476047,84.72013593742501
872,9621851809,7879741116,2025-11-20 17:35:00,2025-11-20 17:39:02,242,MISSED,36182,7810,2,859720594323331,404926445366586,Airtel,Gujarat,True,16.331914770296862,73.84320459359209
873,8152156060,9509538642,2025-12-09 09:14:00,2025-12-09 09:21:37,457,SMS,13469,4040,2,402939275189112,404966226059184,Airtel,Rajasthan,True,22.303992691824252,79.10534847313292
874,8322437287,6221915474,2025-12-03 02:37:00,2025-12-03 02:37:34,34,OUTGOING,45066,5320,1,662900581894336,404844899326234,BSNL,Gujarat,True,18.539746737569544,85.1326545042016
875,8071309647,9705012613,2025-11-22 01:46:00,2025-11-22 01:49:18,198,OUTGOING,87286,7259,3,526503907291660,404814122677730,Airtel,Rajasthan,True,12.406181690565518,83.19042780579251
876,7703185099,6973786703,2025-11-29 11:28:00,2025-11-29 11:34:10,370,OUTGOING,69955,3580,1,121418483678762,404866762153048,BSNL,Maharashtra,True,14.498441557859046,79.76026969885326
877,6675483283,8908347486,2025-11-21 00:52:00,2025-11-21 00:56:25,265,OUTGOING,73380,7233,3,735258412329387,404645604664833,Airtel,Maharashtra,False,23.45555566155836,80.62625842825791
878,9742694775,9506457621,2025-12-07 07:20:00,2025-12-07 07:26:25,385,INCOMING,60271,2868,1,737109012746552,404979557020487,Vi,Rajasthan,True,22.54278307056242,79.15048984449304
879,7075751430,7343737037,2025-12-21 06:19:00,2025-12-21 06:20:09,69,OUTGOING,52820,8062,3,647294156303985,404068641762294,Jio,Rajasthan,False,12.433535880055736,75.35587212373878
880,9891614290,8697211058,2025-11-28 09:51:00,2025-11-28 09:54:43,223,OUTGOING,53046,7135,2,298810804212211,404889757515591,BSNL,Delhi,True,15.551554590927191,80.17039587146229
881,6222633083,6802791392,2025-12-13 06:05:00,2025-12-13 06:09:07,247,OUTGOING,48092,3329,3,663431074780171,404538548878900,Vi,Maharashtra,False,15.697196745409142,82.39993543690163
882,7317595466,6822175620,2025-12-05 18:07:00,2025-12-05 18:16:53,593,OUTGOING,96125,1103,1,387595025910661,404414166016516,BSNL,Karnataka,False,22.750283897579656,85.71981248549454
883,9146918456,9770914715,2025-11-30 14:43:00,2025-11-30 14:48:19,319,SMS,27957,8574,2,974445057186884,404503572595575,Airtel,Gujarat,True,12.315368604069826,81.45324437162647
884,9366222906,7528384544,2025-12-06 00:51:00,2025-12-06 00:52:50,110,OUTGOING,59518,5942,3,609552057241064,404080219427541,Airtel,Rajasthan,False,13.665737311753182,83.70018766677684
